0.0             1.35288691478   1.025           1.025           0.5             6.34883035172   0.0912812637571 0.128908552049  0.00748413055334 1.91968696866   1.99756728528e-05 
0.00015625      1.35288701993   1.02549730728   1.02500194426   0.500000130522  6.34883035172   0.0912812637571 0.128908552049  0.00845033051338 1.91968696866   1.99756728528e-05 
0.0003125       1.74995419463   1.02619770668   1.02500391762   0.500000349971  7.53743363436   0.106749980019  0.150859237773  0.0105259689376 1.9054201313    1.99709621006e-05 
0.000454460970593 2.24358439068   1.0271568113    1.0250057562    0.500000731413  8.8262574528    0.125743314014  0.17777917025   0.0139450497227 1.89798381785   1.99660674269e-05 
0.000576401786568 2.82808546876   1.02832427847   1.02500740647   0.500001420978  10.1793649777   0.128051387431  0.180958135669  0.0189292217603 1.89739390376   1.9961084297e-05 
0.000683596554842 3.46858905686   1.02970361708   1.02500895281   0.500002386986  11.4991804938   0.115671734736  0.163317406902  0.0233518369523 1.89955292646   1.99563024825e-05 
0.000779278495818 4.1735217995    1.03128829523   1.02501041347   0.50000347347   12.8112195971   0.10994412661   0.155180311633  0.0271762132318 1.90557408903   1.99516155487e-05 
0.000865622656006 4.93997890084   1.03307372543   1.02501178534   0.500004615479  14.1199294046   0.11080953047   0.156410826799  0.0311463331026 1.90211205473   1.99470279851e-05 
0.000944317453063 5.76656204211   1.03505837941   1.02501307477   0.500005818499  15.4252730569   0.114826612815  0.162136101378  0.0354818092659 1.89364122739   1.99425433243e-05 
0.00101663057547 6.65360892745   1.03724120168   1.02501429096   0.500007097894  16.728836049    0.120275740322  0.16990304574   0.0402129565183 1.88189769152   1.99381560168e-05 
